Customer_ID,Gender,SeniorCitizen,Tenure_Months,Plan_Type,Monthly_Charges,Contract,Payment_Method,InternetService,Support_Tickets,Is_Churned
C1175,Male,0,51,Prepaid,281,Month-to-month,UPI,DSL,2,0
C1176,Male,0,34,Postpaid,782,1-year,Credit Card,DSL,1,0
C1177,Male,0,9,Postpaid,808,1-year,UPI,Fiber,6,0
C1178,Female,0,12,Prepaid,353,Month-to-month,Cash,Fiber,4,1
C1179,Male,0,2,Prepaid,561,Month-to-month,UPI,DSL,0,1
C1180,Male,0,38,Prepaid,383,Month-to-month,Debit Card,Fiber,0,0
C1181,Female,0,5,Postpaid,790,1-year,Debit Card,Fiber,0,1
C1182,Female,0,5,Prepaid,316,Month-to-month,Cash,Fiber,5,1
C1183,Female,0,52,Postpaid,868,2-year,Credit Card,Fiber,3,0
C1184,Female,0,22,Prepaid,496,Month-to-month,Debit Card,Fiber,5,1
C1185,Female,0,5,Postpaid,1216,1-year,Cash,DSL,5,1
C1186,Female,0,59,Prepaid,484,Month-to-month,UPI,Fiber,5,1
C1187,Female,1,4,Postpaid,883,2-year,Credit Card,DSL,5,1
C1188,Male,0,9,Prepaid,361,Month-to-month,UPI,Fiber,6,1
C1189,Male,0,29,Prepaid,303,Month-to-month,Credit Card,Fiber,0,0
C1190,Female,0,22,Postpaid,943,1-year,Credit Card,Fiber,3,0
C1191,Male,0,27,Postpaid,837,1-year,UPI,DSL,7,0
C1192,Male,0,10,Prepaid,489,Month-to-month,Debit Card,Fiber,3,0
C1193,Male,0,16,Prepaid,544,Month-to-month,UPI,Fiber,1,0
C1194,Female,0,42,Prepaid,361,Month-to-month,Debit Card,DSL,0,0
C1195,Female,0,42,Prepaid,337,Month-to-month,UPI,Fiber,4,1
C1196,Male,0,51,Prepaid,477,Month-to-month,Debit Card,DSL,7,1
C1197,Female,1,10,Postpaid,1262,1-year,UPI,None,7,1
C1198,Male,0,6,Postpaid,1125,2-year,UPI,Fiber,5,1
C1199,Male,1,49,Prepaid,539,Month-to-month,Debit Card,Fiber,3,0
C1200,Male,0,5,Prepaid,457,Month-to-month,UPI,Fiber,1,1
C1201,Male,0,58,Prepaid,523,Month-to-month,Credit Card,DSL,3,0
C1202,Female,0,6,Prepaid,319,Month-to-month,Cash,Fiber,4,1
C1203,Female,0,59,Prepaid,469,Month-to-month,UPI,DSL,4,1
C1204,Female,0,56,Prepaid,480,Month-to-month,Debit Card,DSL,0,0
C1205,Male,1,59,Prepaid,539,Month-to-month,UPI,Fiber,6,1
C1206,Female,1,47,Prepaid,556,Month-to-month,UPI,DSL,3,0
C1207,Male,0,25,Prepaid,598,Month-to-month,UPI,Fiber,6,1
C1208,Female,0,59,Prepaid,504,Month-to-month,Cash,Fiber,4,1
C1209,Male,0,51,Prepaid,391,Month-to-month,UPI,DSL,7,1
C1210,Male,1,50,Postpaid,765,1-year,Debit Card,Fiber,2,0
C1211,Male,0,4,Postpaid,1119,2-year,Cash,Fiber,4,1
C1212,Female,0,40,Postpaid,1038,2-year,Credit Card,DSL,4,1
C1213,Female,0,59,Prepaid,392,Month-to-month,Credit Card,DSL,7,1
C1214,Female,0,48,Prepaid,588,Month-to-month,Debit Card,Fiber,3,0
C1215,Female,1,32,Prepaid,436,Month-to-month,Credit Card,DSL,5,1
C1216,Male,0,56,Prepaid,260,Month-to-month,UPI,Fiber,7,1
C1217,Female,0,51,Postpaid,1229,1-year,Credit Card,DSL,4,1
C1218,Female,0,52,Prepaid,541,Month-to-month,Debit Card,DSL,1,0
C1219,Male,0,35,Prepaid,587,Month-to-month,Debit Card,Fiber,5,1
C1220,Male,0,10,Prepaid,287,Month-to-month,UPI,Fiber,7,1
C1221,Male,0,34,Prepaid,594,Month-to-month,UPI,DSL,4,1
C1222,Female,0,36,Postpaid,716,2-year,Cash,DSL,2,0
C1223,Male,1,6,Prepaid,459,Month-to-month,UPI,Fiber,4,1
C1224,Male,0,43,Postpaid,1062,2-year,Debit Card,Fiber,0,1
C1225,Male,0,46,Prepaid,314,Month-to-month,UPI,Fiber,3,0
C1226,Female,1,16,Postpaid,1224,1-year,Debit Card,Fiber,2,1
C1227,Male,0,59,Prepaid,492,Month-to-month,Cash,DSL,1,0
C1228,Female,0,53,Postpaid,832,1-year,UPI,Fiber,6,0
C1229,Female,0,19,Prepaid,274,Month-to-month,UPI,DSL,7,1
C1230,Male,0,34,Postpaid,743,1-year,Credit Card,DSL,4,0
C1231,Male,0,25,Prepaid,299,Month-to-month,UPI,None,4,1
C1232,Female,1,31,Prepaid,597,Month-to-month,Credit Card,Fiber,6,1
C1233,Male,0,49,Postpaid,1095,1-year,Debit Card,DSL,6,1
C1234,Male,0,41,Postpaid,803,1-year,UPI,DSL,7,0
C1235,Female,0,17,Prepaid,282,Month-to-month,Credit Card,Fiber,6,1
C1236,Female,0,47,Postpaid,761,1-year,Debit Card,Fiber,7,0
C1237,Male,0,30,Prepaid,483,Month-to-month,Credit Card,DSL,1,0
C1238,Female,0,39,Postpaid,1111,2-year,UPI,Fiber,6,1
C1239,Male,0,54,Postpaid,1020,2-year,Debit Card,DSL,4,1
C1240,Male,0,55,Prepaid,310,Month-to-month,Debit Card,Fiber,6,1
C1241,Male,1,31,Postpaid,898,2-year,Credit Card,Fiber,0,0
C1242,Female,0,19,Postpaid,735,1-year,UPI,Fiber,5,0
C1243,Male,0,35,Prepaid,447,Month-to-month,UPI,Fiber,5,1
C1244,Male,0,29,Postpaid,1285,1-year,Debit Card,Fiber,2,1
C1245,Male,0,59,Prepaid,400,Month-to-month,Debit Card,Fiber,7,1
C1246,Female,0,1,Postpaid,1266,2-year,Debit Card,Fiber,4,1
C1247,Female,0,4,Postpaid,711,2-year,UPI,Fiber,1,1
C1248,Female,0,28,Prepaid,456,Month-to-month,Credit Card,Fiber,6,1
C1249,Female,0,18,Postpaid,731,1-year,Debit Card,DSL,1,0
C1250,Female,1,26,Prepaid,453,Month-to-month,Credit Card,Fiber,2,0
C1251,Male,1,40,Prepaid,297,Month-to-month,UPI,DSL,0,0
C1252,Female,1,19,Prepaid,507,Month-to-month,Credit Card,DSL,2,0
C1253,Female,0,55,Prepaid,388,Month-to-month,Debit Card,Fiber,4,1
C1254,Female,0,55,Postpaid,955,2-year,UPI,Fiber,5,0
C1255,Male,0,60,Prepaid,350,Month-to-month,Credit Card,DSL,0,0
C1256,Female,0,57,Prepaid,436,Month-to-month,Credit Card,DSL,0,0
C1257,Female,0,6,Postpaid,700,2-year,Credit Card,Fiber,7,0
C1258,Male,0,1,Prepaid,543,Month-to-month,Debit Card,DSL,1,1
C1259,Female,0,8,Prepaid,270,Month-to-month,Credit Card,Fiber,0,0
C1260,Male,0,33,Prepaid,547,Month-to-month,UPI,Fiber,7,1
C1261,Male,0,51,Postpaid,818,1-year,UPI,Fiber,7,0
C1262,Male,0,43,Prepaid,436,Month-to-month,Credit Card,Fiber,4,1
C1263,Male,0,21,Prepaid,382,Month-to-month,UPI,None,6,1
C1264,Male,0,24,Prepaid,282,Month-to-month,Credit Card,DSL,4,1
C1265,Female,0,25,Postpaid,1216,1-year,Debit Card,DSL,6,1
C1266,Male,0,47,Prepaid,329,Month-to-month,UPI,Fiber,4,1
C1267,Male,0,55,Postpaid,1217,2-year,Credit Card,Fiber,5,1
C1268,Female,0,57,Postpaid,1201,2-year,Credit Card,Fiber,3,1
C1269,Male,0,43,Postpaid,757,1-year,UPI,Fiber,0,0
C1270,Female,0,19,Prepaid,470,Month-to-month,Credit Card,Fiber,0,0
C1271,Female,0,29,Prepaid,302,Month-to-month,Cash,Fiber,4,1
C1272,Female,1,53,Postpaid,1125,2-year,Credit Card,Fiber,6,1
C1273,Male,0,10,Prepaid,291,Month-to-month,Credit Card,DSL,1,0
C1274,Male,0,56,Prepaid,296,Month-to-month,UPI,DSL,5,1
C1275,Male,0,12,Prepaid,408,Month-to-month,UPI,Fiber,0,0
C1276,Female,1,33,Postpaid,1131,1-year,UPI,DSL,7,1
C1277,Male,0,56,Postpaid,895,2-year,Debit Card,Fiber,3,0
C1278,Male,0,7,Prepaid,260,Month-to-month,Credit Card,Fiber,0,0
C1279,Male,0,17,Postpaid,1064,2-year,UPI,DSL,2,1
C1280,Female,1,58,Prepaid,469,Month-to-month,Debit Card,DSL,3,0
C1281,Female,0,60,Postpaid,1191,2-year,UPI,Fiber,1,1
C1282,Male,0,10,Prepaid,588,Month-to-month,UPI,Fiber,3,0
C1283,Male,0,31,Postpaid,1090,2-year,Credit Card,DSL,3,1
C1284,Male,0,60,Prepaid,436,Month-to-month,UPI,Fiber,0,0
C1285,Male,0,6,Prepaid,311,Month-to-month,Credit Card,Fiber,3,1
C1286,Female,0,17,Prepaid,397,Month-to-month,UPI,DSL,4,1
C1287,Female,0,50,Prepaid,393,Month-to-month,Credit Card,Fiber,5,1
C1288,Female,0,37,Postpaid,812,2-year,Debit Card,Fiber,3,0
C1289,Female,0,18,Prepaid,549,Month-to-month,Debit Card,Fiber,0,0
C1290,Male,1,26,Prepaid,342,Month-to-month,Debit Card,DSL,4,1
C1291,Male,0,49,Prepaid,535,Month-to-month,Debit Card,DSL,1,0
C1292,Male,0,54,Prepaid,368,Month-to-month,Credit Card,Fiber,7,1
C1293,Female,0,16,Prepaid,278,Month-to-month,Credit Card,Fiber,2,0
C1294,Male,0,8,Prepaid,279,Month-to-month,Credit Card,Fiber,3,0
C1295,Female,0,24,Prepaid,537,Month-to-month,Debit Card,Fiber,4,1
C1296,Female,0,13,Prepaid,387,Month-to-month,Credit Card,Fiber,4,1
C1297,Male,0,29,Prepaid,300,Month-to-month,UPI,Fiber,1,1
C1298,Male,0,32,Postpaid,847,1-year,Debit Card,Fiber,1,1
C1299,Male,0,24,Postpaid,782,1-year,Debit Card,None,2,0
C1300,Female,0,16,Prepaid,304,Month-to-month,Debit Card,Fiber,2,0
C1301,Male,0,11,Postpaid,1237,2-year,UPI,Fiber,0,1
C1302,Female,1,32,Postpaid,1282,2-year,UPI,Fiber,2,1
C1303,Male,0,6,Prepaid,561,Month-to-month,UPI,DSL,2,0
C1304,Female,1,59,Postpaid,1091,2-year,Credit Card,Fiber,6,1
C1305,Female,0,35,Prepaid,338,Month-to-month,UPI,Fiber,7,1
C1306,Male,1,33,Postpaid,941,1-year,Credit Card,DSL,7,1
C1307,Female,0,18,Prepaid,567,Month-to-month,UPI,None,4,1
C1308,Female,0,37,Prepaid,494,Month-to-month,UPI,DSL,3,0
C1309,Male,0,13,Prepaid,336,Month-to-month,Debit Card,Fiber,6,1
C1310,Female,0,10,Postpaid,918,2-year,Debit Card,Fiber,6,0
C1311,Male,0,37,Postpaid,1004,1-year,UPI,DSL,6,1
C1312,Female,0,26,Prepaid,437,Month-to-month,Credit Card,Fiber,3,0
C1313,Male,0,46,Prepaid,306,Month-to-month,UPI,Fiber,5,1
C1314,Male,0,17,Prepaid,362,Month-to-month,UPI,None,2,0
C1315,Female,0,1,Prepaid,472,Month-to-month,Debit Card,DSL,6,1
C1316,Female,0,25,Prepaid,319,Month-to-month,Debit Card,DSL,5,1
C1317,Female,0,34,Prepaid,476,Month-to-month,Debit Card,DSL,5,1
C1318,Female,0,39,Postpaid,1013,1-year,Credit Card,DSL,0,1
C1319,Female,0,10,Postpaid,725,2-year,Debit Card,DSL,0,0
C1320,Male,0,20,Prepaid,433,Month-to-month,UPI,Fiber,3,0
C1321,Female,0,7,Prepaid,440,Month-to-month,UPI,None,1,0
C1322,Male,0,56,Postpaid,1112,1-year,UPI,Fiber,4,1
C1323,Male,0,16,Postpaid,836,2-year,Debit Card,Fiber,2,0
C1324,Female,0,37,Postpaid,1033,2-year,UPI,Fiber,4,1
C1325,Male,0,29,Postpaid,1247,1-year,UPI,Fiber,6,1
C1326,Male,0,60,Postpaid,1087,1-year,Credit Card,Fiber,2,1
C1327,Male,0,12,Prepaid,339,Month-to-month,UPI,Fiber,2,0
C1328,Male,0,17,Prepaid,475,Month-to-month,UPI,Fiber,7,1
C1329,Female,0,48,Postpaid,1120,1-year,UPI,Fiber,5,1
C1330,Male,0,20,Prepaid,400,Month-to-month,UPI,Fiber,3,0
C1331,Female,0,26,Prepaid,362,Month-to-month,Debit Card,Fiber,4,1
C1332,Female,0,48,Prepaid,518,Month-to-month,Credit Card,Fiber,4,1
C1333,Male,0,19,Postpaid,750,1-year,UPI,DSL,1,0
C1334,Female,0,58,Postpaid,1266,1-year,UPI,Fiber,1,1
C1335,Female,0,47,Prepaid,548,Month-to-month,Debit Card,Fiber,4,1
C1336,Female,0,12,Prepaid,408,Month-to-month,Credit Card,Fiber,1,0
C1337,Male,1,21,Postpaid,1065,2-year,Debit Card,DSL,1,1
C1338,Female,0,42,Prepaid,474,Month-to-month,Credit Card,DSL,2,0
C1339,Female,1,58,Prepaid,263,Month-to-month,UPI,Fiber,7,1
C1340,Female,0,54,Postpaid,744,2-year,Cash,DSL,3,0
C1341,Male,0,34,Prepaid,345,Month-to-month,Credit Card,DSL,7,1
C1342,Female,0,7,Prepaid,444,Month-to-month,UPI,DSL,6,1
C1343,Male,0,45,Postpaid,977,1-year,Credit Card,Fiber,2,0
C1344,Male,0,35,Prepaid,543,Month-to-month,UPI,DSL,5,1
C1345,Male,0,15,Postpaid,1266,2-year,UPI,Fiber,1,1
C1346,Male,0,1,Prepaid,313,Month-to-month,Cash,DSL,2,1
C1347,Male,1,26,Prepaid,407,Month-to-month,Debit Card,DSL,2,0
C1348,Male,0,35,Prepaid,514,Month-to-month,UPI,DSL,0,1
C1349,Female,0,25,Prepaid,370,Month-to-month,Credit Card,Fiber,2,0
C1350,Male,0,42,Postpaid,1052,2-year,Debit Card,DSL,2,1
C1351,Female,0,59,Postpaid,1093,2-year,UPI,Fiber,3,1
C1352,Female,0,59,Postpaid,974,1-year,Credit Card,Fiber,4,0
C1353,Male,0,15,Prepaid,411,Month-to-month,Debit Card,Fiber,7,1
C1354,Female,1,22,Postpaid,1022,1-year,Debit Card,DSL,7,1
C1355,Female,0,59,Prepaid,396,Month-to-month,Debit Card,Fiber,0,0
C1356,Female,0,6,Postpaid,1272,1-year,Debit Card,Fiber,0,1
C1357,Female,0,52,Postpaid,1139,1-year,Cash,Fiber,0,1
C1358,Male,0,15,Prepaid,286,Month-to-month,UPI,DSL,5,1
C1359,Female,0,24,Prepaid,331,Month-to-month,Debit Card,DSL,0,0
C1360,Male,0,21,Prepaid,261,Month-to-month,UPI,DSL,3,0
C1361,Female,0,7,Prepaid,253,Month-to-month,UPI,Fiber,4,1
C1362,Female,0,57,Postpaid,909,2-year,UPI,None,5,0
C1363,Male,0,29,Prepaid,300,Month-to-month,Debit Card,DSL,3,1
C1364,Female,0,32,Prepaid,510,Month-to-month,UPI,DSL,0,0
C1365,Female,0,32,Prepaid,383,Month-to-month,Debit Card,DSL,4,1
C1366,Female,0,53,Postpaid,1114,2-year,Credit Card,None,7,1
C1367,Male,0,59,Prepaid,305,Month-to-month,UPI,DSL,3,0
C1368,Female,0,5,Prepaid,466,Month-to-month,Debit Card,Fiber,4,1
C1369,Male,0,4,Prepaid,317,Month-to-month,Debit Card,Fiber,5,1
C1370,Female,0,22,Postpaid,868,2-year,Debit Card,DSL,3,0
C1371,Male,0,18,Prepaid,392,Month-to-month,UPI,Fiber,6,1
C1372,Male,0,35,Postpaid,867,1-year,Debit Card,DSL,4,0
C1373,Female,0,17,Prepaid,291,Month-to-month,Debit Card,Fiber,7,1
C1374,Female,0,50,Prepaid,388,Month-to-month,Credit Card,Fiber,3,0
C1375,Male,0,50,Prepaid,322,Month-to-month,UPI,Fiber,0,0
C1376,Male,0,56,Prepaid,516,Month-to-month,Credit Card,DSL,0,0
C1377,Female,0,24,Prepaid,443,Month-to-month,Debit Card,DSL,0,0
C1378,Male,1,2,Prepaid,404,Month-to-month,UPI,Fiber,5,1
C1379,Female,0,13,Postpaid,761,2-year,UPI,Fiber,6,0
C1380,Female,0,54,Prepaid,563,Month-to-month,Debit Card,Fiber,3,1
C1381,Female,0,15,Prepaid,467,Month-to-month,UPI,Fiber,4,1
C1382,Female,0,5,Postpaid,849,1-year,Cash,Fiber,4,1
C1383,Male,1,3,Prepaid,526,Month-to-month,UPI,DSL,1,1
C1384,Female,0,37,Postpaid,815,2-year,Credit Card,DSL,2,0
C1385,Male,1,37,Postpaid,764,1-year,UPI,Fiber,7,0
C1386,Female,1,37,Prepaid,378,Month-to-month,Cash,Fiber,6,1
C1387,Male,1,3,Postpaid,1009,1-year,Debit Card,DSL,6,1
C1388,Female,0,35,Prepaid,262,Month-to-month,Cash,None,0,0
C1389,Male,0,52,Prepaid,578,Month-to-month,Debit Card,DSL,0,1
C1390,Male,0,23,Prepaid,469,Month-to-month,UPI,Fiber,0,1
C1391,Female,0,60,Prepaid,255,Month-to-month,UPI,Fiber,1,0
C1392,Female,0,28,Prepaid,488,Month-to-month,Credit Card,Fiber,1,0
C1393,Female,0,60,Prepaid,361,Month-to-month,Credit Card,DSL,1,0
C1394,Female,0,30,Prepaid,477,Month-to-month,Cash,DSL,0,0
C1395,Male,0,18,Prepaid,266,Month-to-month,Credit Card,Fiber,4,1
C1396,Female,0,58,Prepaid,322,Month-to-month,Debit Card,DSL,0,0
C1397,Male,0,52,Prepaid,261,Month-to-month,Cash,Fiber,6,1
C1398,Male,0,36,Prepaid,335,Month-to-month,UPI,None,1,0
C1399,Female,0,33,Prepaid,429,Month-to-month,Debit Card,Fiber,1,0
C1400,Male,0,26,Prepaid,371,Month-to-month,Credit Card,Fiber,2,0
C1401,Male,0,48,Prepaid,453,Month-to-month,Debit Card,Fiber,3,0
C1402,Male,0,40,Postpaid,1046,1-year,UPI,Fiber,2,1
C1403,Male,1,17,Postpaid,1295,2-year,UPI,DSL,2,1
C1404,Female,0,40,Prepaid,450,Month-to-month,UPI,Fiber,0,0
C1405,Female,0,7,Postpaid,1109,1-year,Cash,DSL,3,1
C1406,Female,0,57,Prepaid,286,Month-to-month,Debit Card,Fiber,6,1
C1407,Female,0,8,Prepaid,366,Month-to-month,UPI,Fiber,3,0
C1408,Male,0,53,Postpaid,1263,1-year,Cash,DSL,7,1
C1409,Male,0,56,Prepaid,513,Month-to-month,Credit Card,None,0,0
C1410,Female,0,31,Postpaid,1283,2-year,Debit Card,Fiber,7,1
C1411,Female,0,59,Prepaid,313,Month-to-month,UPI,None,4,1
C1412,Female,0,58,Prepaid,291,Month-to-month,Credit Card,DSL,5,1
C1413,Male,0,12,Prepaid,292,Month-to-month,Debit Card,Fiber,6,1
C1414,Female,1,48,Prepaid,374,Month-to-month,UPI,DSL,0,0
C1415,Female,1,31,Prepaid,519,Month-to-month,Credit Card,Fiber,4,1
C1416,Female,0,44,Prepaid,596,Month-to-month,Credit Card,Fiber,6,1
C1417,Male,0,19,Postpaid,777,1-year,UPI,DSL,4,0
C1418,Male,0,10,Prepaid,381,Month-to-month,UPI,Fiber,3,0
C1419,Male,0,39,Prepaid,251,Month-to-month,Cash,Fiber,0,1
C1420,Male,0,12,Prepaid,364,Month-to-month,UPI,Fiber,0,0
C1421,Male,1,20,Postpaid,1099,1-year,UPI,DSL,3,1
C1422,Male,0,37,Prepaid,580,Month-to-month,Credit Card,DSL,2,0
C1423,Male,0,48,Prepaid,314,Month-to-month,Debit Card,Fiber,0,0
C1424,Male,0,41,Postpaid,1271,1-year,Debit Card,DSL,5,1
C1425,Female,1,7,Prepaid,505,Month-to-month,Debit Card,Fiber,6,1
C1426,Female,0,52,Prepaid,571,Month-to-month,UPI,DSL,5,1
C1427,Male,0,54,Postpaid,1081,2-year,Credit Card,DSL,1,1
C1428,Male,0,58,Postpaid,1243,2-year,Debit Card,DSL,1,1
C1429,Female,0,14,Prepaid,495,Month-to-month,Cash,Fiber,0,0
C1430,Male,0,11,Prepaid,365,Month-to-month,Credit Card,DSL,7,1
C1431,Male,1,7,Postpaid,960,2-year,UPI,Fiber,4,0
C1432,Male,0,29,Prepaid,339,Month-to-month,Credit Card,DSL,5,1
C1433,Female,0,10,Postpaid,1111,1-year,UPI,Fiber,5,1
C1434,Female,0,29,Prepaid,291,Month-to-month,Debit Card,Fiber,3,0
C1435,Female,0,9,Prepaid,284,Month-to-month,UPI,Fiber,6,1
C1436,Female,0,36,Prepaid,290,Month-to-month,UPI,Fiber,5,1
C1437,Female,0,48,Postpaid,799,1-year,Credit Card,Fiber,4,0
C1438,Male,0,10,Postpaid,1160,1-year,Credit Card,DSL,1,1
C1439,Female,0,19,Postpaid,1014,1-year,Credit Card,Fiber,1,1
C1440,Male,0,56,Postpaid,724,2-year,Credit Card,Fiber,6,0
C1441,Male,0,31,Prepaid,484,Month-to-month,Debit Card,Fiber,3,0
C1442,Female,1,17,Prepaid,345,Month-to-month,Credit Card,DSL,1,0
C1443,Female,0,9,Postpaid,816,1-year,Credit Card,Fiber,6,0
C1444,Male,0,45,Postpaid,898,1-year,UPI,Fiber,2,0
C1445,Male,0,33,Postpaid,978,1-year,Credit Card,Fiber,1,0
C1446,Male,0,34,Postpaid,1281,2-year,Credit Card,DSL,5,1
C1447,Female,0,45,Prepaid,301,Month-to-month,Credit Card,Fiber,7,1
C1448,Female,0,24,Prepaid,287,Month-to-month,Debit Card,Fiber,4,1
C1449,Female,0,9,Postpaid,1053,1-year,Credit Card,DSL,4,1
C1450,Female,0,7,Prepaid,254,Month-to-month,Debit Card,Fiber,7,1
C1451,Female,0,16,Prepaid,462,Month-to-month,Credit Card,Fiber,2,0
C1452,Male,0,19,Postpaid,1176,1-year,Credit Card,Fiber,6,1
C1453,Female,1,39,Prepaid,575,Month-to-month,Debit Card,None,7,1
C1454,Male,0,6,Postpaid,1258,2-year,UPI,Fiber,4,1
C1455,Male,0,50,Prepaid,466,Month-to-month,Credit Card,Fiber,6,1
C1456,Male,1,51,Postpaid,959,2-year,Credit Card,Fiber,4,0
C1457,Female,1,11,Postpaid,1223,1-year,UPI,DSL,6,1
C1458,Female,0,12,Prepaid,454,Month-to-month,Credit Card,Fiber,4,1
C1459,Female,0,58,Prepaid,475,Month-to-month,Credit Card,Fiber,7,1
C1460,Male,0,42,Prepaid,467,Month-to-month,Cash,DSL,0,0
C1461,Male,0,13,Prepaid,460,Month-to-month,Debit Card,None,2,0
C1462,Male,0,12,Prepaid,275,Month-to-month,UPI,DSL,6,1
C1463,Male,0,21,Prepaid,501,Month-to-month,Credit Card,Fiber,2,0
C1464,Male,0,10,Prepaid,252,Month-to-month,UPI,Fiber,1,0
C1465,Male,0,20,Prepaid,251,Month-to-month,UPI,Fiber,5,1
C1466,Female,0,50,Prepaid,341,Month-to-month,Debit Card,DSL,2,0
C1467,Female,0,36,Postpaid,712,2-year,UPI,DSL,7,0
C1468,Female,0,28,Prepaid,399,Month-to-month,UPI,DSL,6,1
C1469,Female,0,24,Postpaid,945,1-year,Cash,Fiber,3,0
C1470,Male,0,5,Postpaid,813,2-year,Debit Card,DSL,2,1
C1471,Male,1,37,Postpaid,932,1-year,Debit Card,DSL,6,0
C1472,Female,0,60,Postpaid,1021,1-year,Debit Card,DSL,3,1
C1473,Male,0,12,Prepaid,450,Month-to-month,Debit Card,DSL,4,1
C1474,Female,0,58,Postpaid,825,1-year,UPI,DSL,5,0
C1475,Female,0,35,Prepaid,501,Month-to-month,Credit Card,Fiber,6,1
C1476,Female,1,40,Postpaid,1210,1-year,Credit Card,Fiber,3,1
C1477,Male,0,54,Postpaid,1183,1-year,UPI,Fiber,7,1
C1478,Female,0,2,Prepaid,403,Month-to-month,Debit Card,Fiber,5,1
C1479,Female,0,50,Prepaid,382,Month-to-month,Credit Card,Fiber,5,1
C1480,Female,0,41,Prepaid,323,Month-to-month,UPI,Fiber,0,0
C1481,Male,0,45,Postpaid,1222,1-year,UPI,DSL,6,1
C1482,Male,0,39,Prepaid,520,Month-to-month,UPI,Fiber,5,1
C1483,Female,0,42,Prepaid,434,Month-to-month,Debit Card,Fiber,4,1
C1484,Male,0,9,Prepaid,254,Month-to-month,Credit Card,Fiber,6,1
C1485,Male,0,22,Prepaid,542,Month-to-month,Credit Card,Fiber,6,1
C1486,Male,1,47,Postpaid,1208,2-year,Credit Card,Fiber,3,1
C1487,Male,0,5,Postpaid,1199,2-year,Debit Card,None,5,1
C1488,Male,0,12,Prepaid,264,Month-to-month,Debit Card,Fiber,4,1
C1489,Male,0,1,Prepaid,522,Month-to-month,Credit Card,Fiber,0,1
C1490,Male,1,44,Prepaid,300,Month-to-month,Cash,Fiber,7,1
C1491,Male,0,22,Prepaid,502,Month-to-month,Cash,DSL,4,1
C1492,Male,0,38,Postpaid,723,2-year,Cash,DSL,4,0
C1493,Male,0,51,Prepaid,440,Month-to-month,Debit Card,Fiber,2,0
C1494,Female,0,19,Prepaid,371,Month-to-month,Cash,DSL,1,0
C1495,Female,0,16,Postpaid,1039,2-year,Credit Card,DSL,3,1
C1496,Male,0,31,Postpaid,868,1-year,Debit Card,Fiber,1,0
C1497,Female,0,51,Prepaid,398,Month-to-month,Cash,Fiber,0,0
C1498,Female,0,3,Prepaid,419,Month-to-month,Cash,Fiber,0,1
C1499,Male,0,23,Prepaid,458,Month-to-month,Debit Card,Fiber,4,1
C1500,Male,0,42,Postpaid,800,2-year,Credit Card,DSL,1,0
C1501,Male,0,59,Postpaid,1274,2-year,UPI,Fiber,3,1
C1502,Female,0,18,Prepaid,495,Month-to-month,UPI,Fiber,7,1
C1503,Female,0,26,Prepaid,594,Month-to-month,Debit Card,Fiber,6,1
C1504,Male,0,13,Postpaid,1283,1-year,UPI,Fiber,3,1
C1505,Male,0,58,Postpaid,759,1-year,Credit Card,DSL,6,0
C1506,Male,0,18,Postpaid,728,2-year,Credit Card,Fiber,4,0
C1507,Female,0,3,Prepaid,578,Month-to-month,Credit Card,Fiber,3,1
C1508,Female,0,58,Prepaid,460,Month-to-month,Cash,DSL,2,0
C1509,Female,0,60,Prepaid,428,Month-to-month,Debit Card,Fiber,6,1
C1510,Female,0,23,Prepaid,272,Month-to-month,Debit Card,Fiber,1,0
C1511,Male,0,3,Prepaid,344,Month-to-month,Credit Card,Fiber,0,1
C1512,Male,0,55,Prepaid,409,Month-to-month,Debit Card,Fiber,7,1
C1513,Male,0,25,Prepaid,493,Month-to-month,UPI,Fiber,7,1
C1514,Male,0,27,Postpaid,1137,1-year,UPI,Fiber,3,1
C1515,Female,0,58,Prepaid,361,Month-to-month,Cash,Fiber,6,1
C1516,Female,0,44,Postpaid,786,2-year,Debit Card,Fiber,3,0
C1517,Male,1,27,Prepaid,563,Month-to-month,Debit Card,Fiber,7,1
C1518,Male,1,52,Postpaid,896,1-year,Credit Card,None,3,0
C1519,Female,0,39,Prepaid,284,Month-to-month,Credit Card,Fiber,4,1
C1520,Male,0,25,Postpaid,817,1-year,Credit Card,DSL,0,0
C1521,Female,0,24,Prepaid,441,Month-to-month,UPI,DSL,6,1
C1522,Male,0,8,Prepaid,428,Month-to-month,Credit Card,Fiber,1,0
C1523,Male,0,9,Postpaid,1195,2-year,Credit Card,DSL,3,1
C1524,Male,0,46,Prepaid,414,Month-to-month,Credit Card,DSL,7,1
C1525,Male,0,37,Prepaid,371,Month-to-month,Credit Card,Fiber,2,0
C1526,Male,0,30,Postpaid,933,2-year,Cash,None,7,0
C1527,Male,0,53,Postpaid,1116,2-year,Debit Card,Fiber,5,1
C1528,Male,0,19,Prepaid,561,Month-to-month,Debit Card,Fiber,6,1
C1529,Female,0,53,Prepaid,473,Month-to-month,Credit Card,DSL,4,1
C1530,Female,0,16,Prepaid,274,Month-to-month,Credit Card,Fiber,1,0
C1531,Female,0,24,Prepaid,262,Month-to-month,UPI,DSL,3,0
C1532,Female,0,44,Postpaid,971,2-year,UPI,DSL,1,0
C1533,Female,0,21,Prepaid,479,Month-to-month,Credit Card,None,4,1
